time,mean_speed_mps,power_relative,power_norm
19-Aug-2024 03:00:00,0.410079538547378,0.0689611190713939,0.724272277082237
19-Aug-2024 06:00:00,0.39626796538086,0.0622252851016053,0.653528387292745
19-Aug-2024 09:00:00,0.363960854122321,0.0482129856566937,0.506362561639342
19-Aug-2024 12:00:00,0.368102328591814,0.0498776168028643,0.523845546355569
19-Aug-2024 15:00:00,0.343270105639594,0.0404490150676951,0.424820545885916
19-Aug-2024 18:00:00,0.365291546748606,0.0487437420459902,0.511936893144227
19-Aug-2024 21:00:00,0.35840831112739,0.0460398834851723,0.483539300078423
20-Aug-2024 00:00:00,0.412057171625,0.0699636456611119,0.734801430694417
20-Aug-2024 03:00:00,0.420374887806443,0.0742865677613496,0.780203429318408
20-Aug-2024 06:00:00,0.440442005461478,0.0854409747452334,0.897353902722931
